date,pair,new_trades
2022-10-31,EURCHF,1
2022-10-31,USDNOK,1
2022-10-31,USDCHF,1
2022-11-07,NZDJPY,2
2022-11-07,XAGUSD,2
2022-11-07,EURJPY,5
2022-11-07,CADJPY,2
2022-11-07,CHFJPY,6
2022-11-07,GBPJPY,1
2022-11-07,USDJPY,3
2022-11-07,XAUUSD,5
2022-11-07,USDCHF,1
2022-11-14,XAGUSD,2
2022-11-14,CHFJPY,8
2022-11-14,GBPCHF,1
2022-11-14,GBPJPY,2
2022-11-14,AUDJPY,3
2022-11-14,USDJPY,4
2022-11-14,XAUUSD,5
2022-11-14,EURJPY,1
2022-11-14,EURSEK,1
2022-11-21,AUDJPY,2
2022-11-21,XAGUSD,3
2022-11-21,NZDJPY,3
2022-11-21,EURJPY,3
2022-11-21,CHFJPY,4
2022-11-21,CADJPY,3
2022-11-21,GBPJPY,3
2022-11-21,XAUUSD,4
2022-11-21,USDJPY,2
2022-11-29,XAUUSD,9
2022-11-29,XAGUSD,3
2022-11-29,GBPCHF,1
2022-11-29,CHFJPY,7
2022-11-29,AUDJPY,1
2022-11-29,CADJPY,1
2022-11-29,GBPJPY,1
2022-11-29,USDJPY,2
2022-11-29,EURJPY,1
2022-11-29,EURSEK,1
2022-12-06,EURJPY,3
2022-12-06,XAGUSD,3
2022-12-06,USDNOK,1
2022-12-06,CHFJPY,7
2022-12-06,GBPJPY,2
2022-12-06,XAUUSD,4
2022-12-06,AUDJPY,1
2022-12-06,NZDJPY,1
2022-12-06,CADJPY,1
2022-12-06,USDJPY,2
2022-12-06,EURSEK,1
2022-12-06,USDCAD,1
2022-12-13,XAGUSD,3
2022-12-13,EURJPY,4
2022-12-13,CADJPY,1
2022-12-13,XAUUSD,6
2022-12-13,CHFJPY,6
2022-12-13,USDJPY,5
2022-12-13,NZDJPY,1
2022-12-13,EURSEK,1
2022-12-20,XAGUSD,3
2022-12-20,XAUUSD,9
2022-12-20,CHFJPY,3
2022-12-20,USDJPY,4
2022-12-20,NZDJPY,1
2022-12-20,AUDJPY,1
2022-12-20,GBPJPY,2
2022-12-20,CADJPY,1
2022-12-20,EURJPY,2
2022-12-20,EURSEK,1
2022-12-29,XAGUSD,3
2022-12-29,CADJPY,2
2022-12-29,XAUUSD,7
2022-12-29,CHFJPY,4
2022-12-29,NZDJPY,2
2022-12-29,EURJPY,3
2022-12-29,GBPJPY,2
2022-12-29,AUDJPY,1
2022-12-29,USDJPY,2
2022-12-29,EURSEK,1
2023-01-05,GBPJPY,2
2023-01-05,XAGUSD,3
2023-01-05,EURJPY,4
2023-01-05,XAUUSD,8
2023-01-05,AUDJPY,2
2023-01-05,NZDJPY,4
2023-01-05,CADJPY,2
2023-01-05,USDJPY,1
2023-01-05,CHFJPY,1
2023-01-12,XAGUSD,3
2023-01-12,GBPJPY,3
2023-01-12,XAUUSD,9
2023-01-12,AUDJPY,2
2023-01-12,CADJPY,2
2023-01-12,NZDJPY,1
2023-01-12,EURJPY,2
2023-01-12,CHFJPY,3
2023-01-12,USDJPY,1
2023-01-12,EURSEK,1
2023-01-19,XAUUSD,10
2023-01-19,GBPJPY,3
2023-01-19,CADJPY,3
2023-01-19,XAGUSD,2
2023-01-19,EURJPY,3
2023-01-19,NZDJPY,3
2023-01-19,USDJPY,1
2023-01-19,CHFJPY,1
2023-01-19,GBPCHF,1
2023-01-30,NZDJPY,3
2023-01-30,XAGUSD,3
2023-01-30,EURJPY,2
2023-01-30,CADJPY,2
2023-01-30,XAUUSD,9
2023-01-30,USDJPY,2
2023-01-30,CHFJPY,3
2023-01-30,AUDJPY,3
2023-02-06,EURJPY,4
2023-02-06,XAGUSD,3
2023-02-06,CADJPY,4
2023-02-06,USDJPY,3
2023-02-06,NZDJPY,1
2023-02-06,CHFJPY,4
2023-02-06,XAUUSD,5
2023-02-06,AUDJPY,2
2023-02-06,GBPJPY,1
2023-02-13,EURJPY,3
2023-02-13,CADJPY,2
2023-02-13,XAGUSD,3
2023-02-13,CHFJPY,4
2023-02-13,USDJPY,6
2023-02-13,XAUUSD,5
2023-02-13,NZDJPY,1
2023-02-13,GBPJPY,2
2023-02-13,AUDJPY,1
2023-02-20,NZDJPY,2
2023-02-20,EURJPY,3
2023-02-20,CADJPY,4
2023-02-20,XAGUSD,8
2023-02-20,CHFJPY,2
2023-02-20,USDJPY,2
2023-02-20,XAUUSD,4
2023-02-20,GBPJPY,2
2023-02-27,EURJPY,2
2023-02-27,USDJPY,1
2023-02-27,CADJPY,1
2023-02-27,XAGUSD,9
2023-02-27,GBPJPY,3
2023-02-27,NZDJPY,3
2023-02-27,CHFJPY,2
2023-02-27,AUDJPY,1
2023-02-27,XAUUSD,5
2023-03-06,NZDJPY,4
2023-03-06,USDNOK,1
2023-03-06,XAGUSD,9
2023-03-06,CHFJPY,1
2023-03-06,GBPJPY,1
2023-03-06,USDJPY,1
2023-03-06,XAUUSD,5
2023-03-06,AUDJPY,2
2023-03-06,CADJPY,1
2023-03-06,EURJPY,1
2023-03-06,EURNOK,1
2023-03-13,NZDJPY,6
2023-03-13,XAGUSD,9
2023-03-13,CHFJPY,2
2023-03-13,XAUUSD,3
2023-03-13,AUDJPY,1
2023-03-13,USDJPY,3
2023-03-13,EURJPY,2
2023-03-13,GBPJPY,1
2023-03-20,AUDJPY,4
2023-03-20,NZDJPY,2
2023-03-20,CHFJPY,2
2023-03-20,XAGUSD,10
2023-03-20,CADJPY,1
2023-03-20,GBPJPY,2
2023-03-20,USDJPY,3
2023-03-20,XAUUSD,2
2023-03-20,EURNOK,1
2023-03-29,CHFJPY,4
2023-03-29,USDJPY,2
2023-03-29,AUDJPY,2
2023-03-29,NZDJPY,4
2023-03-29,GBPJPY,3
2023-03-29,XAGUSD,8
2023-03-29,EURJPY,1
2023-03-29,CADJPY,1
2023-03-29,XAUUSD,2
2023-04-05,CADJPY,2
2023-04-05,USDJPY,3
2023-04-05,CHFJPY,4
2023-04-05,XAUUSD,4
2023-04-05,XAGUSD,9
2023-04-05,GBPJPY,2
2023-04-05,AUDJPY,1
2023-04-05,EURJPY,1
2023-04-05,EURNOK,1
2023-04-12,GBPJPY,2
2023-04-12,EURJPY,3
2023-04-12,CADJPY,3
2023-04-12,CHFJPY,2
2023-04-12,XAGUSD,8
2023-04-12,NZDJPY,4
2023-04-12,AUDJPY,1
2023-04-12,XAUUSD,2
2023-04-12,USDJPY,1
2023-04-12,EURNOK,1
2023-04-19,NZDJPY,1
2023-04-19,XAUUSD,6
2023-04-19,GBPJPY,3
2023-04-19,XAGUSD,11
2023-04-19,CHFJPY,2
2023-04-19,AUDJPY,2
2023-04-19,CADJPY,1
2023-04-19,USDJPY,1
2023-04-28,GBPJPY,2
2023-04-28,EURJPY,3
2023-04-28,CADJPY,4
2023-04-28,XAGUSD,9
2023-04-28,USDJPY,2
2023-04-28,CHFJPY,1
2023-04-28,XAUUSD,2
2023-04-28,AUDJPY,2
2023-04-28,NZDJPY,1
2023-04-28,EURNOK,1
2023-05-05,CADJPY,2
2023-05-05,XAUUSD,8
2023-05-05,CHFJPY,2
2023-05-05,GBPJPY,2
2023-05-05,XAGUSD,7
2023-05-05,EURJPY,2
2023-05-05,AUDJPY,1
2023-05-05,NZDJPY,2
2023-05-05,USDJPY,1
2023-05-12,XAGUSD,10
2023-05-12,EURJPY,2
2023-05-12,XAUUSD,7
2023-05-12,CADJPY,2
2023-05-12,CHFJPY,2
2023-05-12,AUDJPY,1
2023-05-12,NZDJPY,1
2023-05-12,GBPJPY,1
2023-05-12,USDJPY,1
2023-05-19,AUDJPY,3
2023-05-19,GBPJPY,2
2023-05-19,NZDJPY,2
2023-05-19,XAUUSD,8
2023-05-19,EURJPY,3
2023-05-19,XAGUSD,7
2023-05-19,CADJPY,1
2023-05-19,USDJPY,1
2023-05-29,EURJPY,6
2023-05-29,XAGUSD,7
2023-05-29,XAUUSD,6
2023-05-29,USDJPY,1
2023-05-29,CHFJPY,2
2023-05-29,NZDJPY,2
2023-05-29,AUDJPY,2
2023-05-29,CADJPY,1
2023-06-05,AUDJPY,2
2023-06-05,NZDJPY,5
2023-06-05,GBPJPY,3
2023-06-05,XAUUSD,8
2023-06-05,XAGUSD,5
2023-06-05,CADJPY,1
2023-06-05,CHFJPY,1
2023-06-05,EURJPY,1
2023-06-05,USDJPY,1
2023-06-12,XAGUSD,6
2023-06-12,XAUUSD,6
2023-06-12,GBPJPY,3
2023-06-12,USDJPY,2
2023-06-12,CHFJPY,5
2023-06-12,EURJPY,1
2023-06-12,CADJPY,2
2023-06-12,AUDJPY,2
2023-06-19,AUDJPY,1
2023-06-19,XAGUSD,5
2023-06-19,GBPJPY,5
2023-06-19,NZDJPY,2
2023-06-19,XAUUSD,4
2023-06-19,EURJPY,1
2023-06-19,USDJPY,4
2023-06-19,CHFJPY,2
2023-06-19,CADJPY,2
2023-06-19,USDNOK,1
2023-06-27,EURJPY,3
2023-06-27,CADJPY,3
2023-06-27,XAGUSD,6
2023-06-27,USDJPY,2
2023-06-27,CHFJPY,3
2023-06-27,XAUUSD,5
2023-06-27,NZDJPY,4
2023-06-27,GBPJPY,1
2023-07-04,GBPJPY,4
2023-07-04,NZDJPY,2
2023-07-04,XAGUSD,7
2023-07-04,CADJPY,2
2023-07-04,CHFJPY,2
2023-07-04,XAUUSD,7
2023-07-04,USDJPY,2
2023-07-04,EURJPY,1
2023-07-11,EURJPY,2
2023-07-11,USDJPY,6
2023-07-11,XAGUSD,6
2023-07-11,CHFJPY,2
2023-07-11,NZDJPY,3
2023-07-11,XAUUSD,6
2023-07-11,GBPJPY,1
2023-07-11,CADJPY,1
2023-07-18,GBPJPY,4
2023-07-18,CADJPY,3
2023-07-18,AUDJPY,3
2023-07-18,XAUUSD,8
2023-07-18,USDJPY,1
2023-07-18,CHFJPY,1
2023-07-18,EURJPY,1
2023-07-18,NZDJPY,2
2023-07-18,XAGUSD,3
2023-07-18,EURAUD,1
2023-07-28,USDJPY,4
2023-07-28,XAGUSD,3
2023-07-28,CHFJPY,6
2023-07-28,XAUUSD,8
2023-07-28,AUDJPY,1
2023-07-28,GBPJPY,2
2023-07-28,NZDJPY,1
2023-07-28,CADJPY,1
2023-07-28,EURJPY,1
2023-08-04,EURJPY,4
2023-08-04,USDJPY,6
2023-08-04,XAGUSD,4
2023-08-04,CHFJPY,5
2023-08-04,XAUUSD,5
2023-08-04,GBPJPY,1
2023-08-04,CADJPY,1
2023-08-04,USDNOK,1
2023-08-11,NZDJPY,1
2023-08-11,GBPJPY,3
2023-08-11,AUDJPY,1
2023-08-11,XAGUSD,4
2023-08-11,EURJPY,4
2023-08-11,XAUUSD,6
2023-08-11,CHFJPY,5
2023-08-11,USDJPY,2
2023-08-11,EURAUD,1
2023-08-18,GBPJPY,3
2023-08-18,CADJPY,1
2023-08-18,EURJPY,4
2023-08-18,USDJPY,5
2023-08-18,XAGUSD,4
2023-08-18,CHFJPY,6
2023-08-18,XAUUSD,4
2023-08-28,NZDJPY,2
2023-08-28,CADJPY,2
2023-08-28,EURJPY,2
2023-08-28,GBPJPY,2
2023-08-28,XAGUSD,6
2023-08-28,CHFJPY,4
2023-08-28,USDNOK,1
2023-08-28,USDJPY,2
2023-08-28,XAUUSD,5
2023-08-28,EURAUD,1
2023-09-04,CADJPY,2
2023-09-04,GBPJPY,4
2023-09-04,AUDJPY,2
2023-09-04,EURJPY,2
2023-09-04,XAGUSD,5
2023-09-04,USDJPY,2
2023-09-04,XAUUSD,6
2023-09-04,CHFJPY,3
2023-09-04,NZDJPY,1
2023-09-11,NZDJPY,2
2023-09-11,AUDJPY,2
2023-09-11,CADJPY,2
2023-09-11,CHFJPY,6
2023-09-11,XAGUSD,5
2023-09-11,USDJPY,4
2023-09-11,XAUUSD,4
2023-09-11,GBPJPY,1
2023-09-11,EURAUD,1
2023-09-18,USDJPY,5
2023-09-18,EURJPY,1
2023-09-18,CHFJPY,6
2023-09-18,XAGUSD,5
2023-09-18,CADJPY,2
2023-09-18,XAUUSD,5
2023-09-18,AUDJPY,1
2023-09-18,GBPJPY,2
2023-09-26,USDJPY,6
2023-09-26,GBPJPY,4
2023-09-26,CHFJPY,8
2023-09-26,XAGUSD,4
2023-09-26,XAUUSD,5
2023-10-03,XAUUSD,7
2023-10-03,CADJPY,2
2023-10-03,NZDJPY,5
2023-10-03,USDJPY,3
2023-10-03,GBPJPY,5
2023-10-03,XAGUSD,4
2023-10-03,EURJPY,1
2023-10-10,XAUUSD,10
2023-10-10,CHFJPY,7
2023-10-10,AUDJPY,2
2023-10-10,XAGUSD,5
2023-10-10,USDJPY,1
2023-10-10,GBPJPY,1
2023-10-10,USDSEK,1
2023-10-17,CHFJPY,8
2023-10-17,AUDJPY,3
2023-10-17,USDJPY,5
2023-10-17,XAUUSD,5
2023-10-17,XAGUSD,4
2023-10-17,NZDJPY,1
2023-10-17,GBPJPY,1
2023-10-26,NZDJPY,6
2023-10-26,AUDJPY,3
2023-10-26,USDJPY,6
2023-10-26,CHFJPY,7
2023-10-26,XAGUSD,3
2023-10-26,XAUUSD,1
2023-10-26,EURJPY,1
2023-11-02,NZDJPY,3
2023-11-02,GBPJPY,4
2023-11-02,XAUUSD,2
2023-11-02,CADJPY,2
2023-11-02,EURJPY,3
2023-11-02,USDJPY,5
2023-11-02,XAGUSD,4
2023-11-02,CHFJPY,3
2023-11-02,AUDJPY,1
2023-11-09,XAUUSD,8
2023-11-09,AUDJPY,4
2023-11-09,USDJPY,4
2023-11-09,NZDJPY,3
2023-11-09,XAGUSD,4
2023-11-09,EURJPY,1
2023-11-09,GBPJPY,2
2023-11-09,USDNOK,1
2023-11-16,XAUUSD,8
2023-11-16,USDJPY,4
2023-11-16,NZDJPY,4
2023-11-16,CADJPY,2
2023-11-16,GBPJPY,2
2023-11-16,EURJPY,1
2023-11-16,XAGUSD,3
2023-11-16,CHFJPY,1
2023-11-16,AUDJPY,2
2023-11-27,XAUUSD,6
2023-11-27,GBPJPY,4
2023-11-27,USDJPY,5
2023-11-27,XAGUSD,4
2023-11-27,CHFJPY,5
2023-11-27,AUDJPY,1
2023-11-27,NZDJPY,1
2023-11-27,CADJPY,1
2023-12-04,XAUUSD,9
2023-12-04,CHFJPY,8
2023-12-04,XAGUSD,4
2023-12-04,USDJPY,2
2023-12-04,AUDJPY,1
2023-12-04,GBPJPY,2
2023-12-04,CADJPY,1
2023-12-11,XAGUSD,4
2023-12-11,XAUUSD,7
2023-12-11,CADJPY,2
2023-12-11,GBPJPY,7
2023-12-11,USDJPY,2
2023-12-11,AUDJPY,2
2023-12-11,EURJPY,2
2023-12-11,NZDJPY,1
2023-12-18,XAUUSD,8
2023-12-18,CHFJPY,2
2023-12-18,AUDJPY,2
2023-12-18,GBPJPY,5
2023-12-18,EURJPY,3
2023-12-18,USDJPY,2
2023-12-18,XAGUSD,3
2023-12-18,NZDJPY,1
2023-12-18,CADJPY,1
2023-12-25,XAUUSD,6
2023-12-25,CADJPY,4
2023-12-25,NZDJPY,3
2023-12-25,USDJPY,3
2023-12-25,AUDJPY,3
2023-12-25,GBPJPY,4
2023-12-25,XAGUSD,4
2024-01-01,GBPJPY,7
2024-01-01,EURJPY,1
2024-01-01,AUDJPY,4
2024-01-01,CHFJPY,2
2024-01-01,XAUUSD,8
2024-01-01,USDJPY,2
2024-01-01,XAGUSD,3
2024-01-08,XAUUSD,7
2024-01-08,GBPJPY,5
2024-01-08,AUDJPY,3
2024-01-08,CADJPY,2
2024-01-08,NZDJPY,1
2024-01-08,USDJPY,2
2024-01-08,CHFJPY,2
2024-01-08,XAGUSD,4
2024-01-08,USDNOK,1
2024-01-15,CADJPY,2
2024-01-15,GBPJPY,2
2024-01-15,AUDJPY,2
2024-01-15,CHFJPY,6
2024-01-15,XAUUSD,11
2024-01-15,USDJPY,2
2024-01-15,XAGUSD,2
2024-01-24,XAUUSD,9
2024-01-24,EURJPY,1
2024-01-24,CHFJPY,8
2024-01-24,XAGUSD,3
2024-01-24,AUDJPY,2
2024-01-24,USDJPY,2
2024-01-24,NZDJPY,1
2024-01-24,GBPJPY,1
2024-01-31,EURJPY,3
2024-01-31,XAGUSD,4
2024-01-31,XAUUSD,8
2024-01-31,CHFJPY,6
2024-01-31,NZDJPY,2
2024-01-31,USDNOK,1
2024-01-31,AUDJPY,2
2024-01-31,GBPJPY,1
2024-02-07,GBPJPY,4
2024-02-07,XAUUSD,9
2024-02-07,AUDJPY,2
2024-02-07,USDJPY,3
2024-02-07,EURJPY,2
2024-02-07,CADJPY,1
2024-02-07,CHFJPY,3
2024-02-07,XAGUSD,1
2024-02-07,NZDJPY,2
2024-02-14,XAUUSD,5
2024-02-14,AUDJPY,6
2024-02-14,NZDJPY,5
2024-02-14,EURJPY,1
2024-02-14,USDJPY,6
2024-02-14,CHFJPY,2
2024-02-14,XAGUSD,1
2024-02-14,GBPJPY,1
2024-02-23,GBPJPY,5
2024-02-23,EURJPY,3
2024-02-23,XAUUSD,10
2024-02-23,XAGUSD,2
2024-02-23,AUDJPY,3
2024-02-23,USDJPY,3
2024-02-23,NZDJPY,1
2024-03-01,GBPJPY,4
2024-03-01,AUDJPY,3
2024-03-01,CHFJPY,3
2024-03-01,XAUUSD,8
2024-03-01,USDJPY,4
2024-03-01,EURJPY,2
2024-03-01,XAGUSD,2
2024-03-01,NZDJPY,1
2024-03-08,GBPJPY,3
2024-03-08,USDJPY,5
2024-03-08,EURJPY,1
2024-03-08,XAUUSD,8
2024-03-08,AUDJPY,3
2024-03-08,CADJPY,1
2024-03-08,CHFJPY,2
2024-03-08,XAGUSD,3
2024-03-08,NZDJPY,1
2024-03-15,XAUUSD,16
2024-03-15,CHFJPY,5
2024-03-15,XAGUSD,2
2024-03-15,AUDJPY,1
2024-03-15,USDJPY,1
2024-03-15,NZDJPY,1
2024-03-15,GBPJPY,1
2024-03-25,NZDJPY,6
2024-03-25,EURJPY,3
2024-03-25,GBPJPY,3
2024-03-25,USDJPY,5
2024-03-25,XAUUSD,2
2024-03-25,CADJPY,1
2024-03-25,AUDJPY,4
2024-03-25,CHFJPY,1
2024-03-25,XAGUSD,2
2024-04-01,AUDJPY,4
2024-04-01,NZDJPY,2
2024-04-01,CHFJPY,5
2024-04-01,USDJPY,7
2024-04-01,XAUUSD,7
2024-04-01,XAGUSD,2
2024-04-08,XAUUSD,4
2024-04-08,AUDJPY,7
2024-04-08,CHFJPY,5
2024-04-08,USDJPY,3
2024-04-08,XAGUSD,6
2024-04-08,NZDJPY,1
2024-04-08,GBPJPY,1
2024-04-15,EURJPY,5
2024-04-15,CHFJPY,3
2024-04-15,USDJPY,4
2024-04-15,GBPJPY,6
2024-04-15,AUDJPY,4
2024-04-15,NZDJPY,3
2024-04-15,XAUUSD,1
2024-04-15,CADJPY,1
2024-04-23,CHFJPY,5
2024-04-23,EURJPY,4
2024-04-23,USDJPY,3
2024-04-23,GBPJPY,7
2024-04-23,AUDJPY,1
2024-04-23,XAGUSD,2
2024-04-23,NZDJPY,3
2024-04-23,CADJPY,1
2024-04-23,XAUUSD,1
2024-04-30,USDJPY,8
2024-04-30,XAUUSD,4
2024-04-30,CHFJPY,3
2024-04-30,NZDJPY,3
2024-04-30,GBPJPY,3
2024-04-30,XAGUSD,2
2024-04-30,AUDJPY,1
2024-04-30,EURJPY,2
2024-04-30,CADJPY,1
2024-05-07,GBPJPY,6
2024-05-07,AUDJPY,4
2024-05-07,EURJPY,6
2024-05-07,XAUUSD,2
2024-05-07,NZDJPY,3
2024-05-07,CADJPY,2
2024-05-07,XAGUSD,3
2024-05-07,USDJPY,1
2024-05-14,XAUUSD,2
2024-05-14,CHFJPY,3
2024-05-14,XAGUSD,10
2024-05-14,USDJPY,4
2024-05-14,CADJPY,2
2024-05-14,AUDJPY,2
2024-05-14,NZDJPY,2
2024-05-14,GBPJPY,2
2024-05-24,GBPJPY,3
2024-05-24,XAUUSD,6
2024-05-24,CHFJPY,4
2024-05-24,USDJPY,4
2024-05-24,XAGUSD,4
2024-05-24,AUDJPY,4
2024-05-24,NZDJPY,2
2024-05-31,XAUUSD,9
2024-05-31,CHFJPY,5
2024-05-31,AUDJPY,3
2024-05-31,NZDJPY,3
2024-05-31,USDJPY,2
2024-05-31,XAGUSD,2
2024-05-31,GBPJPY,2
2024-05-31,CADJPY,1
2024-06-07,XAUUSD,8
2024-06-07,GBPJPY,3
2024-06-07,CHFJPY,3
2024-06-07,AUDJPY,4
2024-06-07,USDJPY,3
2024-06-07,NZDJPY,3
2024-06-07,XAGUSD,3
2024-06-14,CHFJPY,6
2024-06-14,EURJPY,6
2024-06-14,XAUUSD,4
2024-06-14,AUDJPY,3
2024-06-14,USDJPY,4
2024-06-14,XAGUSD,1
2024-06-14,NZDJPY,2
2024-06-14,GBPJPY,1
2024-06-24,NZDJPY,6
2024-06-24,GBPJPY,3
2024-06-24,USDJPY,6
2024-06-24,XAUUSD,2
2024-06-24,CADJPY,4
2024-06-24,XAGUSD,2
2024-06-24,AUDJPY,2
2024-06-24,EURJPY,2
2024-07-01,GBPJPY,6
2024-07-01,NZDJPY,7
2024-07-01,CHFJPY,1
2024-07-01,USDJPY,4
2024-07-01,CADJPY,3
2024-07-01,AUDJPY,1
2024-07-01,XAGUSD,1
2024-07-01,XAUUSD,1
2024-07-01,EURJPY,3
2024-07-08,USDJPY,5
2024-07-08,XAUUSD,4
2024-07-08,EURJPY,2
2024-07-08,GBPJPY,4
2024-07-08,NZDJPY,5
2024-07-08,CADJPY,3
2024-07-08,AUDJPY,2
2024-07-08,XAGUSD,2
2024-07-15,CHFJPY,3
2024-07-15,EURJPY,2
2024-07-15,NZDJPY,4
2024-07-15,GBPJPY,5
2024-07-15,USDJPY,3
2024-07-15,XAGUSD,3
2024-07-15,XAUUSD,3
2024-07-15,AUDJPY,3
2024-07-15,CADJPY,1
2024-07-23,XAUUSD,7
2024-07-23,GBPJPY,4
2024-07-23,USDJPY,2
2024-07-23,EURJPY,2
2024-07-23,XAGUSD,4
2024-07-23,AUDJPY,3
2024-07-23,CHFJPY,2
2024-07-23,NZDJPY,2
2024-07-23,CADJPY,1
2024-07-30,EURJPY,6
2024-07-30,USDJPY,2
2024-07-30,XAUUSD,5
2024-07-30,XAGUSD,5
2024-07-30,NZDJPY,2
2024-07-30,CADJPY,2
2024-07-30,GBPJPY,3
2024-07-30,CHFJPY,1
2024-07-30,AUDJPY,1
2024-08-06,XAUUSD,5
2024-08-06,CADJPY,4
2024-08-06,EURJPY,3
2024-08-06,GBPJPY,9
2024-08-06,USDJPY,4
2024-08-06,NZDJPY,2
2024-08-13,XAGUSD,4
2024-08-13,GBPJPY,10
2024-08-13,CHFJPY,2
2024-08-13,NZDJPY,2
2024-08-13,XAUUSD,4
2024-08-13,CADJPY,2
2024-08-13,EURJPY,2
2024-08-13,USDJPY,1
2024-08-22,XAUUSD,6
2024-08-22,EURJPY,4
2024-08-22,AUDJPY,7
2024-08-22,GBPJPY,4
2024-08-22,XAGUSD,4
2024-08-22,CADJPY,2
2024-08-29,CHFJPY,4
2024-08-29,XAUUSD,6
2024-08-29,EURJPY,2
2024-08-29,AUDJPY,2
2024-08-29,GBPJPY,4
2024-08-29,NZDJPY,3
2024-08-29,USDJPY,1
2024-08-29,CADJPY,2
2024-08-29,XAGUSD,3
2024-09-05,GBPJPY,2
2024-09-05,AUDJPY,9
2024-09-05,GBPCHF,1
2024-09-05,XAUUSD,5
2024-09-05,CHFJPY,2
2024-09-05,XAGUSD,3
2024-09-05,NZDJPY,1
2024-09-05,CADJPY,1
2024-09-05,EURJPY,2
2024-09-05,USDJPY,1
2024-09-12,CHFJPY,1
2024-09-12,XAGUSD,5
2024-09-12,XAUUSD,3
2024-09-12,CADJPY,4
2024-09-12,USDJPY,4
2024-09-12,AUDJPY,3
2024-09-12,EURJPY,4
2024-09-12,NZDJPY,1
2024-09-12,GBPJPY,2
2024-09-23,XAUUSD,7
2024-09-23,GBPJPY,4
2024-09-23,EURJPY,3
2024-09-23,USDJPY,1
2024-09-23,AUDJPY,2
2024-09-23,CHFJPY,5
2024-09-23,XAGUSD,3
2024-09-23,NZDJPY,1
2024-09-23,USDNOK,1
2024-09-30,GBPJPY,5
2024-09-30,XAUUSD,8
2024-09-30,EURJPY,2
2024-09-30,CADJPY,1
2024-09-30,USDJPY,1
2024-09-30,AUDJPY,2
2024-09-30,CHFJPY,4
2024-09-30,XAGUSD,3
2024-09-30,NZDJPY,1
2024-10-07,GBPJPY,3
2024-10-07,XAUUSD,9
2024-10-07,EURJPY,2
2024-10-07,CADJPY,2
2024-10-07,XAGUSD,4
2024-10-07,USDJPY,3
2024-10-07,AUDJPY,2
2024-10-07,CHFJPY,1
2024-10-07,NZDJPY,1
2024-10-14,XAUUSD,10
2024-10-14,GBPJPY,3
2024-10-14,CADJPY,2
2024-10-14,EURJPY,1
2024-10-14,XAGUSD,4
2024-10-14,AUDJPY,3
2024-10-14,USDJPY,2
2024-10-14,CHFJPY,1
2024-10-14,NZDJPY,1
2024-10-21,GBPJPY,3
2024-10-21,EURJPY,2
2024-10-21,CADJPY,3
2024-10-21,XAUUSD,5
2024-10-21,CHFJPY,5
2024-10-21,USDJPY,6
2024-10-21,XAGUSD,2
2024-10-21,NZDJPY,1
2024-10-28,EURJPY,2
2024-10-28,CADJPY,2
2024-10-28,USDJPY,7
2024-10-28,CHFJPY,5
2024-10-28,AUDJPY,1
2024-10-28,XAUUSD,5
2024-10-28,XAGUSD,2
2024-10-28,NZDJPY,1
2024-10-28,GBPJPY,1
2024-10-28,USDSEK,1
2024-11-04,XAGUSD,4
2024-11-04,CHFJPY,4
2024-11-04,USDJPY,6
2024-11-04,XAUUSD,7
2024-11-04,GBPJPY,2
2024-11-04,NZDJPY,1
2024-11-04,CADJPY,1
2024-11-04,EURJPY,1
2024-11-04,USDSEK,1
2024-11-11,XAUUSD,7
2024-11-11,NZDJPY,1
2024-11-11,CADJPY,2
2024-11-11,USDJPY,5
2024-11-11,CHFJPY,3
2024-11-11,AUDJPY,2
2024-11-11,GBPJPY,5
2024-11-11,XAGUSD,2
2024-11-20,CHFJPY,3
2024-11-20,XAGUSD,4
2024-11-20,XAUUSD,7
2024-11-20,AUDJPY,3
2024-11-20,CADJPY,4
2024-11-20,NZDJPY,2
2024-11-20,USDJPY,2
2024-11-20,GBPJPY,1
2024-11-20,EURJPY,1
2024-11-27,XAUUSD,9
2024-11-27,XAGUSD,7
2024-11-27,GBPJPY,3
2024-11-27,USDJPY,2
2024-11-27,AUDJPY,3
2024-11-27,NZDJPY,1
2024-11-27,EURJPY,1
2024-11-27,CHFJPY,1
2024-12-04,XAGUSD,4
2024-12-04,XAUUSD,11
2024-12-04,EURJPY,2
2024-12-04,NZDJPY,2
2024-12-04,USDJPY,1
2024-12-04,GBPJPY,3
2024-12-04,AUDJPY,3
2024-12-04,CADJPY,1
2024-12-11,XAUUSD,10
2024-12-11,XAGUSD,6
2024-12-11,NZDJPY,1
2024-12-11,CHFJPY,4
2024-12-11,USDJPY,2
2024-12-11,AUDJPY,2
2024-12-11,GBPJPY,1
2024-12-11,CADJPY,1
2024-12-20,XAUUSD,9
2024-12-20,CHFJPY,7
2024-12-20,USDJPY,3
2024-12-20,AUDJPY,2
2024-12-20,CADJPY,2
2024-12-20,GBPJPY,2
2024-12-20,XAGUSD,1
2024-12-20,NZDJPY,1
2024-12-27,CHFJPY,6
2024-12-27,USDJPY,3
2024-12-27,XAGUSD,7
2024-12-27,XAUUSD,6
2024-12-27,GBPJPY,2
2024-12-27,CADJPY,1
2024-12-27,AUDJPY,1
2024-12-27,NZDJPY,1
